Full Name,Height(inches),Weight(lbs),Reach(inches),Stance,DOB,SLpM.,Str.Acc.,SApM,Str.Def,TD Avg.,TD Acc.,TD Def.,Sub. Avg.,W,L,D
Gilbert Jimenez,N/A,155,N/A,N/A,N/A,0.00,0%,0.00,0%,0.00,0%,0%,0.0,Record: 8-12-1 (1 NC)
Art Jimmerson,6' 1,196,N/A,Orthodox,"Aug 04, 1963",0.00,0%,0.00,0%,0.00,0%,0%,0.0,Record: 0-1-0
Ryan Jimmo,6' 1,205,73,Orthodox,"Nov 27, 1981",3.12,66%,2.77,46%,0.45,28%,87%,0.0,Record: 19-5-0
Jinensibieke Asikeerbai,5' 6,155,69,Orthodox,"Jul 10, 1988",2.00,50%,10.00,0%,0.00,0%,0%,0.0,Record: 36-11-0
Jiniushiyue,5' 6,125,68,Southpaw,"Dec 09, 2000",3.00,41%,2.71,50%,0.79,28%,75%,0.0,Record: 13-4-0
Sung Bin Jo,6' 0,145,72,Orthodox,"Jul 17, 1992",1.40,33%,2.67,51%,1.00,33%,83%,1.0,Record: 9-1-0
Phil Johns,5' 2,170,N/A,Southpaw,"Oct 22, 1968",1.20,66%,1.80,50%,0.00,0%,50%,0.0,Record: 30-14-1
Brett Johns,5' 7,135,71,Orthodox,"Feb 21, 1992",2.86,49%,3.84,53%,4.92,49%,58%,1.0,Record: 17-2-0
Miles Johns,5' 7,135,66,Orthodox,"Mar 30, 1994",3.28,47%,2.54,69%,1.02,20%,85%,0.0,Record: 15-2-0 (1 NC)
Anthony Johnson,6' 2,205,78,Orthodox,"Mar 06, 1984",3.25,47%,1.83,60%,2.43,57%,77%,0.6,Record: 22-6-0
DaMarques Johnson,6' 1,170,75,Orthodox,"Jun 28, 1982",2.11,37%,3.75,51%,1.18,55%,19%,0.7,Record: 15-15-0
Devin Johnson,N/A,N/A,N/A,N/A,N/A,0.00,0%,0.00,0%,0.00,0%,0%,0.0,Record: 1-1-1
Travis Johnson,N/A,205,N/A,N/A,N/A,0.00,0%,0.00,0%,0.00,0%,0%,0.0,Record: 0-1-0
Ricky Johnson,5' 8,145,N/A,Orthodox,N/A,1.83,25%,6.30,36%,0.00,0%,0%,0.0,Record: 10-6-0
Tony Johnson,6' 2,205,76,Orthodox,"May 02, 1983",4.00,92%,3.67,22%,0.00,0%,90%,0.0,Record: 7-2-0
Lavar Johnson,6' 4,240,82,Orthodox,"Jun 11, 1977",5.39,55%,2.54,55%,0.61,66%,54%,0.6,Record: 18-10-0
Demetrious Johnson,5' 3,125,66,Orthodox,"Aug 13, 1986",3.43,54%,1.66,67%,3.35,56%,65%,0.5,Record: 27-3-1
Michael Johnson,5' 10,155,73,Southpaw,"Jun 04, 1986",4.27,39%,3.83,57%,0.62,41%,81%,0.0,Record: 23-19-0
Deshaun Johnson,N/A,167,N/A,N/A,N/A,2.27,41%,6.67,43%,0.00,0%,0%,0.0,Record: 6-9-0
Kajan Johnson,5' 11,155,75,Orthodox,"Apr 21, 1984",2.47,42%,1.59,64%,1.54,37%,62%,0.2,Record: 23-13-1
Dashon Johnson,5' 7,145,N/A,Orthodox,"Jan 25, 1988",1.01,69%,3.83,35%,0.85,33%,63%,0.8,Record: 9-2-0
Timothy Johnson,6' 3,265,77,Southpaw,"Mar 13, 1985",3.43,45%,3.08,44%,1.09,24%,69%,0.0,Record: 12-4-0
Tony Johnson,6' 1,265,N/A,N/A,N/A,2.00,53%,4.73,31%,2.00,22%,0%,0.0,Record: 11-3-0
Jordan Johnson,6' 2,205,79,Orthodox,"Nov 18, 1988",3.45,47%,2.64,53%,3.25,42%,100%,1.2,Record: 10-0-0
Taylor Johnson,6' 0,185,74,Switch,"Nov 09, 1990",5.09,60%,1.13,33%,8.49,100%,100%,0.0,Record: 5-1-0
Chad Johnson,6' 2,230,80,Orthodox,"Jul 22, 1986",5.92,68%,7.80,40%,0.00,0%,0%,0.0,Record: 6-2-0
Jose Johnson,6' 0,125,71,Orthodox,"May 20, 1995",2.22,57%,1.64,52%,0.71,60%,38%,0.7,Record: 16-9-0
Charles Johnson,5' 9,125,70,Switch,"Jan 10, 1991",4.77,50%,3.62,57%,0.56,23%,67%,0.4,Record: 17-6-0
Brian Johnston,6' 3,230,N/A,Orthodox,N/A,0.00,0%,0.00,0%,0.00,0%,0%,0.0,Record: 5-5-0
Liana Jojua,5' 4,125,62,Orthodox,"Mar 22, 1995",2.42,30%,5.32,54%,1.71,66%,50%,1.3,Record: 8-5-0
Patrick Kaase,5' 9,185,N/A,N/A,N/A,4.40,67%,0.53,50%,0.00,0%,50%,0.0,Record: 1-2-0
Emily Kagan,5' 3,115,N/A,N/A,"Jul 14, 1981",2.60,36%,5.29,38%,1.86,14%,50%,0.0,Record: 3-3-0
Oron Kahlon,5' 8,135,70,Orthodox,"Nov 04, 1984",0.85,37%,4.93,36%,0.00,0%,40%,0.0,Record: 16-1-0
Kaiwen,5' 9,145,72,Switch,"Oct 16, 1995",4.32,49%,3.74,54%,0.78,33%,92%,0.0,Record: 12-6-0
Sirwan Kakai,5' 5,135,N/A,Orthodox,"Oct 03, 1989",3.57,41%,4.63,62%,4.00,42%,83%,0.0,Record: 12-5-0
Saidyokub Kakhramonov,5' 8,135,69,Orthodox,"Nov 14, 1995",2.05,51%,0.88,58%,6.63,48%,83%,1.9,Record: 10-3-0
Geza Kalman,6' 1,200,N/A,N/A,N/A,0.00,0%,0.00,0%,0.00,0%,0%,0.0,Record: 4-9-0
Bryson Kamaka,5' 11,170,N/A,Orthodox,N/A,9.47,60%,12.63,0%,0.00,0%,100%,0.0,Record: 12-20-1 (1 NC)
Kai Kamaka,5' 7,145,69,Orthodox,"Jan 05, 1995",4.96,57%,5.29,55%,1.93,58%,52%,0.3,Record: 8-4-1
Shuya Kamikubo,5' 5,135,68,Switch,"Apr 12, 1993",3.83,54%,4.90,47%,1.50,15%,0%,0.5,Record: 13-2-1
Martin Kampmann,6' 0,170,72,Orthodox,"Apr 17, 1982",3.22,42%,3.28,62%,1.86,41%,78%,2.0,Record: 20-7-0
Koya Kanda,5' 9,145,75,Southpaw,"Dec 20, 1995",3.63,41%,2.90,53%,2.00,18%,100%,0.0,Record: 12-5-0
Bharat Kandare,5' 7,135,72,Orthodox,"Jun 20, 1987",0.70,10%,1.88,72%,0.00,0%,0%,0.0,Record: 5-3-0
Hiromitsu Kanehara,5' 10,200,N/A,Orthodox,"Oct 05, 1970",0.76,22%,4.39,40%,0.00,0%,40%,0.4,Record: 19-27-5
Masanori Kanehara,5' 7,135,67,Orthodox,"Nov 19, 1982",1.88,49%,1.63,62%,1.44,50%,63%,0.9,Record: 26-12-5
Ken Kaneko,6' 0,161,N/A,Orthodox,N/A,0.00,0%,0.94,42%,0.00,0%,0%,3.5,Record: 0-3-0
Denis Kang,5' 11,185,77,Orthodox,"Sep 17, 1977",2.27,35%,1.65,67%,2.51,65%,38%,1.2,Record: 35-16-2 (2 NC)
Kyung Ho Kang,5' 9,135,73,Orthodox,"Sep 09, 1987",3.13,47%,3.32,54%,1.97,50%,68%,0.8,Record: 19-11-0 (1 NC)
Manel Kape,5' 5,125,68,Southpaw,"Nov 14, 1993",4.44,53%,4.06,59%,0.54,33%,73%,0.4,Record: 19-7-0
David Kaplan,5' 7,155,N/A,Orthodox,"Nov 16, 1979",2.88,46%,4.32,67%,4.88,43%,0%,0.7,Record: 3-4-0
Kai Kara-France,5' 4,125,69,Orthodox,"Mar 26, 1993",4.56,39%,3.22,65%,0.61,33%,88%,0.0,Record: 25-11-0 (1 NC)
Georgi Karakhanyan,5' 8,145,N/A,N/A,"May 29, 1985",4.49,39%,5.00,54%,1.41,50%,33%,1.9,Record: 26-7-1
Alex Karalexis,5' 8,155,66,Orthodox,"Sep 20, 1977",2.57,42%,2.39,54%,2.70,45%,86%,0.9,Record: 10-6-0
Ernesta Kareckaite,5' 9,125,71,Orthodox,"Jul 05, 1998",7.90,42%,6.90,43%,1.00,66%,86%,0.0,Record: 5-1-1
Impa Kasanganay,5' 11,170,75,Orthodox,"Jan 17, 1994",4.96,48%,3.66,58%,1.75,58%,66%,0.2,Record: 9-2-0
Patrick Kaase,5' 9,185,N/A,N/A,N/A,4.40,67%,0.53,50%,0.00,0%,50%,0.0,Record: 1-2-0
Emily Kagan,5' 3,115,N/A,N/A,"Jul 14, 1981",2.60,36%,5.29,38%,1.86,14%,50%,0.0,Record: 3-3-0
Oron Kahlon,5' 8,135,70,Orthodox,"Nov 04, 1984",0.85,37%,4.93,36%,0.00,0%,40%,0.0,Record: 16-1-0
Kaiwen,5' 9,145,72,Switch,"Oct 16, 1995",4.32,49%,3.74,54%,0.78,33%,92%,0.0,Record: 12-6-0
Sirwan Kakai,5' 5,135,N/A,Orthodox,"Oct 03, 1989",3.57,41%,4.63,62%,4.00,42%,83%,0.0,Record: 12-5-0
Saidyokub Kakhramonov,5' 8,135,69,Orthodox,"Nov 14, 1995",2.05,51%,0.88,58%,6.63,48%,83%,1.9,Record: 10-3-0
Geza Kalman,6' 1,200,N/A,N/A,N/A,0.00,0%,0.00,0%,0.00,0%,0%,0.0,Record: 4-9-0
Bryson Kamaka,5' 11,170,N/A,Orthodox,N/A,9.47,60%,12.63,0%,0.00,0%,100%,0.0,Record: 12-20-1 (1 NC)
Kai Kamaka,5' 7,145,69,Orthodox,"Jan 05, 1995",4.96,57%,5.29,55%,1.93,58%,52%,0.3,Record: 8-4-1
Shuya Kamikubo,5' 5,135,68,Switch,"Apr 12, 1993",3.83,54%,4.90,47%,1.50,15%,0%,0.5,Record: 13-2-1
Martin Kampmann,6' 0,170,72,Orthodox,"Apr 17, 1982",3.22,42%,3.28,62%,1.86,41%,78%,2.0,Record: 20-7-0
Koya Kanda,5' 9,145,75,Southpaw,"Dec 20, 1995",3.63,41%,2.90,53%,2.00,18%,100%,0.0,Record: 12-5-0
Bharat Kandare,5' 7,135,72,Orthodox,"Jun 20, 1987",0.70,10%,1.88,72%,0.00,0%,0%,0.0,Record: 5-3-0
Hiromitsu Kanehara,5' 10,200,N/A,Orthodox,"Oct 05, 1970",0.76,22%,4.39,40%,0.00,0%,40%,0.4,Record: 19-27-5
Masanori Kanehara,5' 7,135,67,Orthodox,"Nov 19, 1982",1.88,49%,1.63,62%,1.44,50%,63%,0.9,Record: 26-12-5
Ken Kaneko,6' 0,161,N/A,Orthodox,N/A,0.00,0%,0.94,42%,0.00,0%,0%,3.5,Record: 0-3-0
Denis Kang,5' 11,185,77,Orthodox,"Sep 17, 1977",2.27,35%,1.65,67%,2.51,65%,38%,1.2,Record: 35-16-2 (2 NC)
Kyung Ho Kang,5' 9,135,73,Orthodox,"Sep 09, 1987",3.13,47%,3.32,54%,1.97,50%,68%,0.8,Record: 19-11-0 (1 NC)
Manel Kape,5' 5,125,68,Southpaw,"Nov 14, 1993",4.44,53%,4.06,59%,0.54,33%,73%,0.4,Record: 19-7-0
David Kaplan,5' 7,155,N/A,Orthodox,"Nov 16, 1979",2.88,46%,4.32,67%,4.88,43%,0%,0.7,Record: 3-4-0
Kai Kara-France,5' 4,125,69,Orthodox,"Mar 26, 1993",4.56,39%,3.22,65%,0.61,33%,88%,0.0,Record: 25-11-0 (1 NC)
Georgi Karakhanyan,5' 8,145,N/A,N/A,"May 29, 1985",4.49,39%,5.00,54%,1.41,50%,33%,1.9,Record: 26-7-1
Alex Karalexis,5' 8,155,66,Orthodox,"Sep 20, 1977",2.57,42%,2.39,54%,2.70,45%,86%,0.9,Record: 10-6-0
Ernesta Kareckaite,5' 9,125,71,Orthodox,"Jul 05, 1998",7.90,42%,6.90,43%,1.00,66%,86%,0.0,Record: 5-1-1
Impa Kasanganay,5' 11,170,75,Orthodox,"Jan 17, 1994",4.96,48%,3.66,58%,1.75,58%,66%,0.2,Record: 9-2-0
Jinnosuke Kashimura,5' 7,155,71,Southpaw,"Aug 12, 2001",0.21,50%,7.37,25%,3.16,100%,0%,6.3,Record: 4-2-0
Nadia Kassem,5' 5,125,66,Southpaw,"Nov 15, 1995",3.13,41%,4.48,48%,0.46,33%,40%,2.8,Record: 5-2-0
Yusuke Kasuya,5' 7,155,N/A,Southpaw,"Nov 16, 1989",2.17,44%,4.34,48%,1.36,33%,0%,0.0,Record: 9-3-0
Tetsuji Kato,N/A,155,N/A,Orthodox,N/A,1.20,29%,2.10,70%,2.00,57%,80%,0.5,Record: 20-10-0
Hisaki Kato,6' 0,185,N/A,N/A,"Sep 17, 1982",2.80,48%,1.72,68%,1.62,100%,0%,0.0,Record: 8-2-0
Brad Katona,5' 6,135,64,Orthodox,"Dec 19, 1991",4.84,52%,4.73,50%,1.88,34%,61%,0.0,Record: 16-4-0
Calvin Kattar,5' 11,145,72,Orthodox,"Mar 26, 1988",4.76,39%,6.75,54%,0.39,29%,72%,0.1,Record: 23-8-0
Sarah Kaufman,5' 5,135,66,Orthodox,"Sep 20, 1985",6.65,46%,4.00,62%,0.38,57%,81%,0.0,Record: 18-4-0 (1 NC)
Lone'er Kavanagh,5' 4,125,67,Orthodox,"Jun 09, 1999",3.62,43%,3.45,67%,0.00,0%,100%,0.0,Record: 8-0-0
Yusuke Kawaguchi,6' 0,255,N/A,N/A,"Aug 14, 1980",2.87,47%,3.93,50%,0.00,0%,72%,0.0,Record: 18-12-0
Canaan Kawaihae,6' 0,145,71,Southpaw,"Aug 26, 1997",2.83,51%,4.59,36%,0.00,0%,100%,0.0,Record: 6-2-0 (1 NC)
Tatsuya Kawajiri,5' 7,145,69,Orthodox,"May 08, 1978",2.04,44%,2.01,50%,3.63,48%,63%,1.1,Record: 36-11-2
Ryo Kawamura,5' 11,205,N/A,Orthodox,"Jun 29, 1981",0.60,16%,3.93,39%,0.00,0%,6%,0.0,Record: 18-9-4
Masuto Kawana,5' 6,145,69,Orthodox,"Jan 30, 1995",2.54,41%,3.79,41%,11.67,55%,100%,0.0,Record: 10-4-0
Doug Kay,N/A,N/A,N/A,N/A,N/A,0.00,0%,0.00,0%,0.00,0%,0%,0.0,Record: 0-0-0
Toshiomi Kazama,5' 7,135,69,Orthodox,"May 15, 1997",1.72,53%,3.89,42%,1.68,12%,66%,0.6,Record: 11-4-0
Julie Kedzie,5' 5,135,N/A,Orthodox,"Mar 18, 1981",2.90,36%,3.18,46%,1.14,23%,78%,0.0,Record: 16-13-0
Ryan Keenan,5' 10,170,N/A,N/A,"Jun 15, 1985",0.00,0%,0.00,0%,0.00,0%,0%,0.0,Record: 6-2-0
CJ Keith,6' 0,155,N/A,Orthodox,"Aug 09, 1986",0.86,50%,1.82,50%,0.00,0%,62%,0.0,Record: 8-4-0
Chris Kelades,5' 7,125,68,Orthodox,"Feb 21, 1981",2.40,43%,2.64,48%,1.04,18%,53%,0.3,Record: 9-3-0
Brian Kelleher,5' 6,135,66,Switch,"Aug 19, 1986",3.31,41%,4.59,54%,1.68,41%,60%,0.7,Record: 24-16-0
Mayana Kellem,5' 5,135,N/A,Orthodox,"Jul 07, 1981",1.94,22%,2.90,62%,0.00,0%,0%,0.0,Record: 7-1-0
Tony Kelley,5' 9,135,70,Switch,"Jan 21, 1987",5.55,47%,4.85,45%,0.00,0%,52%,1.4,Record: 8-3-0
Paul Kelly,5' 9,155,70,Orthodox,"Sep 12, 1984",3.22,37%,2.61,59%,1.34,60%,30%,1.5,Record: 14-5-0
Daniel Kelly,6' 0,185,70,Southpaw,"Oct 31, 1977",3.62,38%,4.64,61%,1.86,34%,78%,0.3,Record: 13-4-0
Tim Kennedy,5' 11,185,74,Orthodox,"Sep 01, 1979",2.78,47%,1.84,62%,2.58,35%,70%,0.7,Record: 18-6-0
Steve Kennedy,5' 11,170,N/A,Orthodox,"Mar 07, 1983",2.28,35%,5.52,45%,2.51,33%,0%,0.0,Record: 24-8-0
Jeremy Kennedy,5' 11,145,71,Orthodox,"Sep 16, 1992",2.22,46%,2.58,47%,5.73,52%,66%,0.0,Record: 11-1-0
Waylon Kennell,6' 0,185,N/A,N/A,N/A,0.00,0%,0.00,0%,0.00,0%,0%,0.0,Record: 6-2-0
Casey Kenney,5' 7,135,68,Southpaw,"Mar 20, 1991",4.85,42%,4.67,58%,1.09,35%,61%,0.4,Record: 16-4-1
Maimaitituoheti Keremuaili,5' 6,135,66,Orthodox,"Mar 18, 1991",1.47,52%,1.67,37%,1.00,33%,84%,0.0,Record: 26-11-0
Aurelijus Kerpe,N/A,N/A,N/A,Orthodox,N/A,1.26,16%,8.21,31%,0.00,0%,0%,0.0,Record: 11-22-0
Mark Kerr,6' 3,266,N/A,Switch,"Dec 21, 1968",0.28,41%,0.89,28%,2.92,77%,0%,0.4,Record: 15-11-0 (1 NC)
Will Kerr,5' 10,155,69,Orthodox,"Oct 21, 1982",1.91,42%,6.22,33%,0.00,0%,0%,14.3,Record: 9-3-0
Ron Keslar,N/A,185,N/A,N/A,N/A,0.00,0%,2.05,60%,0.00,0%,100%,7.7,Record: 11-9-0
Rustam Khabilov,5' 8,155,73,Orthodox,"Nov 04, 1986",1.98,34%,2.16,65%,3.95,41%,61%,0.1,Record: 24-4-0
Adam Khaliev,6' 0,170,N/A,Orthodox,"Apr 16, 1984",0.00,0%,0.00,0%,0.00,0%,0%,0.0,Record: 6-0-0
Sergey Khandozhko,6' 1,170,74,Orthodox,"May 19, 1992",3.41,41%,2.37,60%,0.76,28%,61%,0.0,Record: 28-6-1
Sergei Kharitonov,6' 0,245,N/A,Orthodox,"Aug 18, 1980",3.90,44%,3.03,54%,1.16,53%,70%,1.0,Record: 26-6-0
Alfred Khashakyan,5' 8,135,70,Orthodox,"Jul 17, 1988",6.14,42%,6.38,40%,3.54,25%,0%,0.0,Record: 8-3-0
Aliaskhab Khizriev,5' 9,185,74,Southpaw,"Aug 24, 1990",6.01,64%,4.38,61%,5.64,60%,100%,3.8,Record: 14-0-0 (1 NC)
WonBin Ki,5' 11,155,73,Orthodox,"Feb 11, 1991",6.73,50%,4.21,55%,0.73,20%,50%,0.0,Record: 18-9-0
Pannie Kianzad,5' 7,135,66,Orthodox,"Dec 08, 1991",4.88,49%,4.09,51%,0.41,33%,65%,0.1,Record: 17-9-0
Akira Kikuchi,5' 8,155,N/A,Orthodox,"Jul 23, 1978",3.67,56%,0.40,14%,2.00,40%,100%,0.0,Record: 16-4-0
Katsunori Kikuno,5' 8,145,66,Orthodox,"Oct 31, 1981",2.64,40%,2.47,61%,1.88,75%,76%,0.8,Record: 24-8-2
Sanae Kikuta,5' 9,200,N/A,Orthodox,"Sep 10, 1971",0.70,45%,0.90,52%,1.60,63%,25%,1.8,Record: 31-9-3 (1 NC)
Jacob Kilburn,5' 9,145,72,Orthodox,"Jun 28, 1995",2.56,33%,6.78,35%,0.51,5%,20%,0.5,Record: 8-4-0
Dong Hyun Kim,6' 2,170,76,Southpaw,"Nov 17, 1981",2.12,49%,1.89,58%,2.93,43%,71%,0.6,Record: 22-4-1 (1 NC)
Dae Won Kim,5' 11,180,N/A,Orthodox,N/A,1.75,32%,2.51,36%,3.43,42%,0%,0.0,Record: 11-7-0
Jong Wang Kim,6' 1,240,N/A,N/A,N/A,0.00,0%,0.00,0%,0.00,0%,0%,0.0,Record: 13-23-0
Jong Won Kim,5' 7,139,N/A,Orthodox,N/A,0.84,15%,3.28,63%,2.81,100%,0%,0.0,Record: 0-1-0
Min Soo Kim,6' 1,255,N/A,Southpaw,"Jan 22, 1975",0.87,100%,3.48,20%,0.00,0%,0%,0.0,Record: 3-7-0
Jong Man Kim,5' 7,139,N/A,Orthodox,"Mar 03, 1978",1.33,21%,3.00,60%,0.00,0%,0%,0.0,Record: 23-11-3 (1 NC)
Ji Yeon Kim,5' 7,125,72,Orthodox,"Oct 18, 1989",5.37,36%,5.41,56%,0.00,0%,50%,0.1,Record: 9-7-2
MinWoo Kim,5' 8,135,72,Orthodox,"Jul 21, 1993",0.00,0%,0.00,0%,0.00,0%,0%,0.0,Record: 10-2-0
HanSeul Kim,6' 1,170,73,Southpaw,"Jun 19, 1990",5.79,42%,5.68,52%,0.00,0%,50%,1.7,Record: 13-6-0
KyeungPyo Kim,5' 9,155,71,Orthodox,"Jan 29, 1992",6.77,46%,6.32,63%,3.87,40%,100%,0.0,Record: 11-4-0
Sangwook Kim,6' 0,155,72,Orthodox,"Oct 17, 1993",5.57,51%,7.94,48%,1.65,18%,66%,0.8,Record: 9-3-0
SangWon Kim,5' 9,145,69,Orthodox,"Sep 01, 1993",3.18,57%,3.73,58%,0.69,25%,72%,0.0,Record: 10-6-1
KyuSung Kim,5' 11,125,69,Orthodox,"Nov 05, 1992",1.53,53%,0.87,69%,0.00,0%,33%,0.0,Record: 12-6-0
So Yul Kim,N/A,115,N/A,N/A,"May 25, 1997",0.00,0%,0.00,0%,0.00,0%,0%,0.0,Record: 8-1-0
Jeremy Kimball,6' 0,205,72,Switch,"Jan 03, 1991",2.81,46%,3.84,49%,1.41,20%,50%,0.0,Record: 15-8-0
Rob Kimmons,5' 10,185,73,Orthodox,"Jan 30, 1981",1.86,48%,4.79,38%,2.08,46%,25%,2.4,Record: 25-9-0
Dustin Kimura,5' 7,135,71,Orthodox,"May 21, 1989",1.33,21%,3.82,51%,0.93,37%,50%,2.2,Record: 11-3-0
Taiei Kin,5' 11,185,N/A,Orthodox,"Jul 08, 1970",2.71,60%,1.33,52%,0.00,0%,55%,0.0,Record: 6-3-0
Mike King,6' 3,185,N/A,N/A,"Aug 04, 1983",4.44,58%,1.29,72%,1.75,25%,40%,3.5,Record: 5-1-0
Kyle Kingsbury,6' 4,205,79,Orthodox,"Mar 22, 1982",2.97,40%,3.81,51%,2.64,41%,52%,0.0,Record: 11-6-0 (1 NC)
Yusaku Kinoshita,6' 0,170,71,Southpaw,"Aug 21, 2000",4.65,50%,5.12,51%,0.00,0%,50%,0.0,Record: 6-3-0
Kamuela Kirk,5' 10,155,75,Switch,"Apr 13, 1994",3.22,50%,5.87,40%,1.50,26%,47%,1.2,Record: 12-6-0
Yurij Kiseliov,5' 8,185,N/A,Orthodox,N/A,4.88,87%,0.00,0%,0.00,0%,50%,0.0,Record: 5-4-0
Justine Kish,5' 5,125,64,Orthodox,"Apr 13, 1988",4.51,48%,4.59,57%,0.87,33%,50%,0.1,Record: 7-4-0
Koji Kitao,6' 7,350,N/A,Southpaw,"Oct 12, 1963",0.00,0%,0.00,0%,0.00,0%,0%,0.0,Record: 1-2-0
Top Noi Kiwram,5' 5,125,67,Southpaw,"Aug 15, 1992",4.47,59%,3.23,66%,2.72,85%,74%,0.0,Record: 9-5-0
Ludovit Klein,5' 7,155,72,Southpaw,"Feb 22, 1995",3.81,54%,3.22,54%,1.70,51%,91%,0.0,Record: 23-4-1
Nick Klein,6' 1,185,77,Orthodox,"Sep 08, 1995",1.62,50%,1.62,66%,24.32,100%,0%,24.3,Record: 6-1-0
Seth Kleinbeck,6' 2,185,N/A,N/A,"Jul 25, 1973",2.55,33%,2.42,40%,0.98,25%,90%,0.0,Record: 8-4-0
Stefan Klever,N/A,185,N/A,Orthodox,N/A,0.82,50%,3.84,58%,0.00,0%,0%,0.0,Record: 6-1-0
Fatima Kline,5' 6,115,67,Orthodox,"Jul 12, 2000",2.60,48%,2.67,55%,1.00,100%,33%,0.0,Record: 6-1-0
Felix Klinkhammer,6' 0,170,N/A,N/A,N/A,0.00,0%,0.00,0%,0.00,0%,0%,0.0,Record: 7-0-0
Drakkar Klose,5' 9,155,70,Orthodox,"Mar 09, 1988",4.37,55%,3.46,51%,1.58,26%,69%,0.0,Record: 15-2-1
Michael Knaap,6' 2,220,N/A,Orthodox,"Feb 27, 1984",0.00,0%,0.00,0%,0.00,0%,0%,0.0,Record: 18-22-3
Kevin Knabjian,5' 10,170,N/A,Orthodox,"Jul 05, 1984",0.00,0%,15.56,22%,0.00,0%,100%,0.0,Record: 12-7-1
Jason Knight,5' 10,145,71,Orthodox,"Jul 14, 1992",2.95,33%,3.02,51%,1.31,31%,47%,1.7,Record: 20-5-0
William Knight,5' 10,205,73,Orthodox,"Apr 03, 1988",2.62,56%,3.30,35%,1.78,40%,48%,0.4,Record: 11-5-0
Josefine Knutsson,5' 3,115,60,Orthodox,"Jan 16, 1996",4.87,51%,2.07,57%,2.00,72%,57%,0.0,Record: 8-0-0
Seokhyeon Ko,5' 10,170,71,Southpaw,"Sep 24, 1993",3.60,51%,3.33,57%,2.00,33%,50%,0.0,Record: 11-2-0
Isao Kobayashi,5' 8,145,N/A,N/A,"Oct 28, 1988",1.01,33%,1.66,45%,2.17,100%,100%,0.0,Record: 21-4-4
Kelly Kobold,5' 6,135,N/A,Orthodox,"Feb 25, 1983",2.33,21%,4.11,59%,1.67,11%,0%,0.0,Record: 19-3-1
Erik Koch,5' 10,170,71,Southpaw,"Oct 04, 1988",2.33,42%,2.82,47%,1.02,42%,81%,1.0,Record: 16-6-0
Sokun Koh,6' 1,205,N/A,N/A,N/A,0.00,0%,0.00,0%,0.00,0%,0%,0.0,Record: 4-1-0
Shingo Kohara,5' 6,135,N/A,N/A,N/A,0.00,0%,0.00,0%,0.00,0%,0%,0.0,Record: 1-0-0
Brad Kohler,5' 9,220,N/A,Orthodox,"May 26, 1964",0.00,0%,0.00,0%,0.00,0%,0%,0.0,Record: 12-15-0
Charlie Kohler,5' 9,155,N/A,Orthodox,"Jul 16, 1976",0.81,33%,4.31,46%,0.00,0%,0%,4.0,Record: 8-4-1
Tsuyoshi Kohsaka,5' 11,225,N/A,Orthodox,"Mar 06, 1970",1.88,38%,4.41,54%,1.32,20%,33%,0.4,Record: 27-19-2
Kaloyan Kolev,6' 2,205,73,Orthodox,"Oct 17, 1992",1.12,45%,4.49,42%,10.11,60%,0%,0.0,Record: 10-1-0
John Kolosci,5' 11,185,N/A,Orthodox,"Nov 26, 1974",0.21,20%,0.85,50%,0.00,0%,0%,0.0,Record: 15-9-0
Achmed Labasanov,6' 3,215,N/A,Orthodox,"Apr 24, 1978",0.75,39%,1.10,46%,3.00,100%,0%,0.8,Record: 7-4-0
Josh LaBerge,5' 10,145,N/A,N/A,N/A,2.53,36%,5.33,44%,0.00,0%,71%,0.0,Record: 11-6-0
Jeremiah Labiano,5' 10,135,N/A,N/A,N/A,0.00,0%,0.00,0%,0.00,0%,0%,0.0,Record: 11-5-0
Daniel Lacerda,5' 6,125,70,Switch,"Jun 05, 1996",3.95,45%,8.28,34%,2.32,50%,0%,1.2,Record: 11-6-0 (1 NC)
Luan Lacerda,5' 7,135,71,Orthodox,"Jan 07, 1993",4.52,44%,7.07,47%,1.26,25%,75%,0.6,Record: 12-3-0
Kemran Lachinov,N/A,170,N/A,N/A,N/A,0.00,0%,0.00,0%,0.00,0%,0%,0.0,Record: 3-2-0
Aspen Ladd,5' 6,135,66,Orthodox,"Mar 01, 1995",3.78,47%,4.65,47%,1.56,47%,62%,0.6,Record: 9-3-0
Ryan LaFlare,6' 1,170,74,Southpaw,"Oct 01, 1983",2.89,40%,1.86,63%,2.13,44%,58%,0.2,Record: 14-3-0
Corinne Laframboise,5' 4,125,65,Orthodox,"May 25, 1989",3.16,68%,1.89,47%,3.16,100%,33%,0.0,Record: 8-5-0
Ben Lagman,6' 2,185,N/A,N/A,"Sep 04, 1986",0.00,0%,0.00,0%,0.00,0%,0%,0.0,Record: 6-5-0
Noad Lahat,5' 9,145,69,Orthodox,"Jun 08, 1984",2.79,46%,1.47,63%,2.37,26%,16%,2.4,Record: 11-2-0
Tina Lahdemaki,5' 2,115,N/A,Orthodox,"May 28, 1988",1.93,20%,4.67,57%,0.00,0%,16%,0.0,Record: 5-1-0
Yohan Lainesse,6' 1,170,76,Orthodox,"Aug 14, 1992",2.22,41%,3.38,58%,0.94,28%,72%,0.5,Record: 9-3-0
Tim Lajcik,6' 1,225,N/A,Orthodox,"Jun 21, 1965",0.00,0%,0.00,0%,0.00,0%,0%,0.0,Record: 7-6-1
